 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
693 6235.0 41477 l1 PP3 0.0 3.0 1.0 1.0 0.0 0.0 4.0 10.0 9.0 5.0 80004686.0
694 6235.0 41477 l1 PP3 0.0 4.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 8.0 80007711.0
695 6235.0 41477 l1 PP3 0.0 5.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 4.0 80007712.0
696 6235.0 41477 l1 PP3 1.0 0.0 1.0 1.0 1.0 0.0 0.0 5.0 10.0 9.0 80002280.0
697 6235.0 41477 l1 PP3 1.0 1.0 1.0 1.0 0.0 0.0 5.0 10.0 9.0 5.0 80002281.0
698 6235.0 41477 l1 PP3 1.0 2.0 1.0 1.0 0.0 0.0 0.0 2.0 17.0 36.0 80004684.0
699 6235.0 41477 l1 PP3 1.0 3.0 1.0 1.0 1.0 0.0 2.0 17.0 36.0 36.0 80004685.0
700 6235.0 41477 l1 PP3 1.0 4.0 1.0 1.0 1.0 0.0 15.0 34.0 34.0 18.0 80004686.0
701 6235.0 41477 l1 PP3 1.0 5.0 1.0 1.0 1.0 0.0 0.0 4.0 10.0 10.0 80006558.0
702 6235.0 41477 l1 PP3 1.0 6.0 1.0 1.0 1.0 0.0 4.0 10.0 10.0 7.0 80006559.0
703 6235.0 41477 l1 PP3 2.0 0.0 1.0 1.0 1.0 0.0 1.0 5.0 9.0 7.0 80002280.0
704 6235.0 41477 l1 PP3 2.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 3.0 80002281.0
705 6235.0 41477 l1 PP3 3.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 11.0 15.0 80000962.0
706 6235.0 41477 l1 PP3 3.0 1.0 1.0 1.0 1.0 0.0 3.0 12.0 16.0 12.0 80000963.0
707 6235.0 41477 l1 PP3 3.0 2.0 1.0 1.0 0.0 0.0 9.0 13.0 9.0 3.0 80000964.0
708 6235.0 41477 l1 PP3 4.0 0.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 6.0 80000866.0
709 6235.0 41477 l1 PP3 4.0 1.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 2.0 80000867.0
710 6235.0 41477 l1 PP3 4.0 2.0 1.0 1.0 0.0 0.0 1.0 2.0 8.0 9.0 80000962.0
711 6235.0 41477 l1 PP3 4.0 3.0 1.0 1.0 1.0 0.0 1.0 7.0 8.0 6.0 80000963.0
712 6235.0 41477 l1 PP1 0.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 15.0 22.0 80005675.0
713 6235.0 41477 l1 PP1 0.0 1.0 1.0 1.0 1.0 0.0 3.0 16.0 23.0 17.0 80005676.0
714 6235.0 41477 l1 PP1 0.0 2.0 1.0 1.0 0.0 0.0 13.0 20.0 14.0 5.0 80005677.0
715 6235.0 41477 l1 PP1 1.0 0.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 5.0 80005605.0
716 6235.0 41477 l1 PP1 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 15.0 76.0 80005674.0
717 6235.0 41477 l1 PP1 1.0 2.0 1.0 1.0 0.0 0.0 1.0 15.0 76.0 112.0 80005675.0
718 6235.0 41477 l1 PP1 1.0 3.0 1.0 1.0 1.0 0.0 14.0 75.0 111.0 83.0 80005676.0
719 6235.0 41477 l1 PP1 1.0 4.0 1.0 1.0 0.0 0.0 61.0 97.0 69.0 23.0 80005677.0
720 6235.0 41477 l1 PP1 1.0 5.0 1.0 1.0 0.0 0.0 0.0 0.0 12.0 40.0 80007520.0
721 6235.0 41477 l1 PP1 1.0 6.0 1.0 1.0 0.0 0.0 0.0 13.0 41.0 50.0 80007521.0
722 6235.0 41477 l1 PP1 1.0 7.0 1.0 1.0 1.0 0.0 13.0 41.0 50.0 34.0 80007522.0
723 6235.0 41477 l1 PP1 1.0 8.0 1.0 1.0 0.0 0.0 28.0 37.0 21.0 1.0 80007523.0
724 6235.0 41477 l1 PP1 1.0 9.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 5.0 80007731.0
725 6235.0 41477 l1 PP1 2.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 11.0 24.0 80001577.0
726 6235.0 41477 l1 PP1 2.0 1.0 1.0 1.0 1.0 0.0 1.0 11.0 24.0 24.0 80001578.0
727 6235.0 41477 l1 PP1 2.0 2.0 1.0 1.0 1.0 0.0 10.0 23.0 23.0 12.0 80001579.0
728 6235.0 41477 l1 PP1 2.0 3.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 16.0 80002723.0
729 6235.0 41477 l1 PP1 2.0 4.0 1.0 1.0 1.0 0.0 1.0 7.0 16.0 15.0 80002724.0
730 6235.0 41477 l1 PP1 2.0 5.0 1.0 1.0 0.0 0.0 6.0 15.0 14.0 9.0 80002725.0
731 6235.0 41477 l1 PP1 2.0 6.0 1.0 1.0 0.0 0.0 1.0 4.0 17.0 32.0 80004212.0
732 6235.0 41477 l1 PP1 2.0 7.0 1.0 1.0 1.0 0.0 3.0 16.0 31.0 27.0 80004213.0
733 6235.0 41477 l1 PP1 2.0 8.0 1.0 1.0 0.0 0.0 13.0 28.0 24.0 12.0 80004214.0
734 6235.0 41477 l1 PP1 2.0 9.0 1.0 1.0 0.0 0.0 0.0 1.0 8.0 11.0 80005604.0
735 6235.0 41477 l1 PP1 2.0 10.0 1.0 1.0 1.0 0.0 1.0 8.0 11.0 8.0 80005605.0
736 6235.0 41477 l1 PP1 2.0 11.0 1.0 1.0 0.0 0.0 7.0 10.0 7.0 3.0 80005606.0
737 6235.0 41477 l1 PP1 3.0 0.0 1.0 1.0 0.0 0.0 1.0 2.0 7.0 9.0 80000066.0
738 6235.0 41477 l1 PP1 3.0 1.0 1.0 1.0 1.0 0.0 1.0 6.0 8.0 7.0 80000067.0
739 6235.0 41477 l1 PP1 3.0 2.0 1.0 1.0 0.0 0.0 5.0 7.0 6.0 2.0 80000068.0
740 6235.0 41477 l1 PP1 3.0 3.0 1.0 1.0 1.0 0.0 2.0 4.0 6.0 4.0 80001432.0
741 6235.0 41477 l1 PP1 3.0 4.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 13.0 80001577.0
742 6235.0 41477 l1 PP1 3.0 5.0 1.0 1.0 1.0 0.0 1.0 6.0 13.0 12.0 80001578.0
743 6235.0 41477 l1 PP1 3.0 6.0 1.0 1.0 0.0 0.0 5.0 12.0 11.0 5.0 80001579.0
744 6235.0 41477 l1 PP1 3.0 7.0 1.0 1.0 0.0 0.0 1.0 1.0 7.0 26.0 80005482.0
745 6235.0 41477 l1 PP1 3.0 8.0 1.0 1.0 0.0 0.0 0.0 6.0 25.0 31.0 80005483.0
746 6235.0 41477 l1 PP1 3.0 9.0 1.0 1.0 1.0 0.0 6.0 25.0 31.0 20.0 80005484.0
747 6235.0 41477 l1 PP1 3.0 10.0 1.0 1.0 0.0 0.0 19.0 25.0 14.0 2.0 80005485.0
748 6235.0 41477 l1 PP1 3.0 11.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 6.0 80006117.0
749 6235.0 41477 l1 PP1 3.0 12.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 3.0 80006118.0
750 6235.0 41477 l1 PP1 4.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 6.0 80000362.0
751 6235.0 41477 l1 PP1 4.0 1.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 80001227.0
752 6235.0 41477 l1 PP1 4.0 2.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 3.0 80001228.0
753 6235.0 41477 l1 PP1 4.0 3.0 1.0 1.0 1.0 0.0 1.0 6.0 10.0 8.0 80002071.0
754 6235.0 41477 l1 PP1 4.0 4.0 1.0 1.0 0.0 0.0 5.0 9.0 7.0 3.0 80002072.0
755 6235.0 41477 l1 PP1 4.0 5.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 6.0 80002901.0
756 6235.0 41477 l1 PP1 4.0 6.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 4.0 80002902.0
757 6235.0 41477 l1 PP1 4.0 7.0 1.0 1.0 0.0 0.0 1.0 6.0 50.0 103.0 80003135.0
758 6235.0 41477 l1 PP1 4.0 8.0 1.0 1.0 1.0 0.0 5.0 49.0 102.0 96.0 80003136.0
759 6235.0 41477 l1 PP1 4.0 9.0 1.0 1.0 0.0 0.0 44.0 97.0 91.0 49.0 80003137.0
760 6235.0 41477 l1 PP1 4.0 10.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 80003839.0
761 6235.0 41477 l1 PP1 4.0 11.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 3.0 80003840.0
762 6235.0 41477 l1 PP1 4.0 12.0 1.0 1.0 0.0 0.0 0.0 0.0 8.0 15.0 80004545.0
763 6235.0 41477 l1 PP1 4.0 13.0 1.0 1.0 1.0 0.0 1.0 9.0 16.0 14.0 80004546.0
764 6235.0 41477 l1 PP1 4.0 14.0 1.0 1.0 0.0 0.0 8.0 15.0 13.0 7.0 80004547.0
765 6235.0 41477 l1 PP1 4.0 15.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 3.0 80004681.0
766 6235.0 41477 l1 PP1 4.0 16.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 7.0 80004844.0
767 6235.0 41477 l1 PP1 4.0 17.0 1.0 1.0 1.0 0.0 2.0 6.0 7.0 2.0 80004845.0
768 6235.0 41477 l1 PP1 4.0 18.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 9.0 80005006.0
769 6235.0 41477 l1 PP1 4.0 19.0 1.0 1.0 1.0 0.0 3.0 9.0 10.0 6.0 80005007.0
770 6235.0 41477 l1 PP1 4.0 20.0 1.0 1.0 0.0 0.0 1.0 2.0 15.0 59.0 80005482.0
771 6235.0 41477 l1 PP1 4.0 21.0 1.0 1.0 0.0 0.0 1.0 14.0 58.0 82.0 80005483.0
772 6235.0 41477 l1 PP1 4.0 22.0 1.0 1.0 1.0 0.0 13.0 57.0 81.0 60.0 80005484.0
773 6235.0 41477 l1 PP1 4.0 23.0 1.0 1.0 0.0 0.0 44.0 68.0 47.0 14.0 80005485.0
774 6235.0 41477 l1 PP1 4.0 24.0 1.0 1.0 0.0 0.0 1.0 3.0 13.0 27.0 80006116.0
775 6235.0 41477 l1 PP1 4.0 25.0 1.0 1.0 1.0 0.0 2.0 12.0 26.0 26.0 80006117.0
776 6235.0 41477 l1 PP1 4.0 26.0 1.0 1.0 1.0 0.0 10.0 24.0 24.0 13.0 80006118.0
777 6235.0 41477 l1 PP1 5.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 10.0 18.0 80000848.0
778 6235.0 41477 l1 PP1 5.0 1.0 1.0 1.0 1.0 0.0 2.0 10.0 18.0 16.0 80000849.0
779 6235.0 41477 l1 PP1 5.0 2.0 1.0 1.0 0.0 0.0 8.0 16.0 14.0 7.0 80000850.0
780 6235.0 41477 l1 PP1 5.0 3.0 1.0 1.0 0.0 0.0 1.0 5.0 13.0 16.0 80001107.0
781 6235.0 41477 l1 PP1 5.0 4.0 1.0 1.0 1.0 0.0 4.0 12.0 15.0 11.0 80001108.0
782 6235.0 41477 l1 PP1 5.0 5.0 1.0 1.0 0.0 0.0 8.0 11.0 7.0 0.0 80001109.0
783 6235.0 41477 l1 PP1 5.0 6.0 1.0 1.0 0.0 0.0 1.0 3.0 6.0 8.0 80002224.0
784 6235.0 41477 l1 PP1 5.0 7.0 1.0 1.0 1.0 0.0 2.0 5.0 7.0 5.0 80002225.0
785 6235.0 41477 l1 PP1 5.0 8.0 1.0 1.0 1.0 0.0 0.0 1.0 6.0 6.0 80002634.0
786 6235.0 41477 l1 PP1 5.0 9.0 1.0 1.0 1.0 0.0 3.0 8.0 8.0 6.0 80002635.0
787 6235.0 41477 l1 PP1 5.0 10.0 1.0 1.0 1.0 0.0 1.0 3.0 6.0 4.0 80002913.0
788 6235.0 41477 l1 PP1 5.0 11.0 1.0 1.0 1.0 0.0 0.0 6.0 11.0 9.0 80004546.0
789 6235.0 41477 l1 PP1 5.0 12.0 1.0 1.0 0.0 0.0 6.0 11.0 9.0 5.0 80004547.0
790 6235.0 41477 l1 PP1 5.0 13.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 6.0 80004681.0
791 6235.0 41477 l1 PP1 6.0 0.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 6.0 80000189.0
792 6235.0 41477 l1 PP1 6.0 1.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 6.0 80000190.0
793 6235.0 41477 l1 PP1 6.0 2.0 1.0 1.0 0.0 0.0 0.0 4.0 7.0 9.0 80000827.0
794 6235.0 41477 l1 PP1 6.0 3.0 1.0 1.0 1.0 0.0 4.0 7.0 9.0 7.0 80000828.0
795 6235.0 41477 l1 PP1 6.0 4.0 1.0 1.0 0.0 0.0 0.0 0.0 11.0 23.0 80000848.0
796 6235.0 41477 l1 PP1 6.0 5.0 1.0 1.0 1.0 0.0 2.0 13.0 25.0 23.0 80000849.0
797 6235.0 41477 l1 PP1 6.0 6.0 1.0 1.0 0.0 0.0 11.0 23.0 21.0 11.0 80000850.0
798 6235.0 41477 l1 PP1 6.0 7.0 1.0 1.0 0.0 0.0 2.0 2.0 9.0 19.0 80000968.0
799 6235.0 41477 l1 PP1 6.0 8.0 1.0 1.0 1.0 0.0 0.0 7.0 17.0 16.0 80000969.0
800 6235.0 41477 l1 PP1 6.0 9.0 1.0 1.0 0.0 0.0 7.0 17.0 16.0 8.0 80000970.0
801 6235.0 41477 l1 PP1 6.0 10.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 80001672.0
802 6235.0 41477 l1 PP1 6.0 11.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 3.0 80001673.0
803 6235.0 41477 l1 PP1 6.0 12.0 1.0 1.0 1.0 0.0 1.0 5.0 6.0 6.0 80002073.0
804 6235.0 41477 l1 PP1 6.0 13.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 9.0 80002527.0
805 6235.0 41477 l1 PP1 6.0 14.0 1.0 1.0 1.0 0.0 1.0 6.0 9.0 8.0 80002528.0
806 6235.0 41477 l1 PP1 6.0 15.0 1.0 1.0 0.0 0.0 5.0 8.0 7.0 3.0 80002529.0
807 6235.0 41477 l1 PP1 6.0 16.0 1.0 1.0 1.0 0.0 0.0 4.0 6.0 3.0 80003770.0
808 6235.0 41477 l1 PP1 6.0 17.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 6.0 80004685.0
809 6235.0 41477 l1 PP1 6.0 18.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 3.0 80004686.0
810 6235.0 41477 l1 PP1 6.0 19.0 1.0 1.0 1.0 0.0 3.0 5.0 6.0 4.0 80004849.0
811 6235.0 41477 l1 PP1 6.0 20.0 1.0 1.0 0.0 0.0 0.0 4.0 70.0 172.0 80006585.0
814 6235.0 41477 l1 PP1 6.0 23.0 1.0 1.0 0.0 0.0 102.0 114.0 44.0 0.0 80006588.0
815 6235.0 41477 l1 PP1 6.0 24.0 1.0 1.0 0.0 0.0 0.0 4.0 24.0 39.0 80006833.0
816 6235.0 41477 l1 PP1 6.0 25.0 1.0 1.0 1.0 0.0 4.0 24.0 39.0 31.0 80006834.0
817 6235.0 41477 l1 PP1 6.0 26.0 1.0 1.0 0.0 0.0 20.0 35.0 27.0 12.0 80006835.0
818 6235.0 41477 l1 PP1 7.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 11.0 16.0 80000827.0
819 6235.0 41477 l1 PP1 7.0 1.0 1.0 1.0 1.0 0.0 3.0 12.0 17.0 11.0 80000828.0
820 6235.0 41477 l1 PP1 7.0 2.0 1.0 1.0 0.0 0.0 9.0 14.0 8.0 2.0 80000829.0
821 6235.0 41477 l1 PP1 7.0 3.0 1.0 1.0 1.0 0.0 1.0 5.0 9.0 7.0 80000969.0
822 6235.0 41477 l1 PP1 7.0 4.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 3.0 80000970.0
823 6235.0 41477 l1 PP1 7.0 5.0 1.0 1.0 0.0 0.0 1.0 2.0 13.0 28.0 80001450.0
824 6235.0 41477 l1 PP1 7.0 6.0 1.0 1.0 1.0 0.0 1.0 12.0 27.0 25.0 80001451.0
825 6235.0 41477 l1 PP1 7.0 7.0 1.0 1.0 0.0 0.0 11.0 26.0 24.0 10.0 80001452.0
826 6235.0 41477 l1 PP1 7.0 8.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 3.0 80002912.0
827 6235.0 41477 l1 PP1 7.0 9.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 6.0 80003408.0
828 6235.0 41477 l1 PP1 7.0 10.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 7.0 80004308.0
829 6235.0 41477 l1 PP1 7.0 11.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 6.0 80004309.0
830 6235.0 41477 l1 PP1 7.0 12.0 1.0 1.0 0.0 0.0 0.0 1.0 18.0 44.0 80004684.0
831 6235.0 41477 l1 PP1 7.0 13.0 1.0 1.0 0.0 0.0 1.0 18.0 44.0 46.0 80004685.0
832 6235.0 41477 l1 PP1 7.0 14.0 1.0 1.0 1.0 0.0 17.0 43.0 45.0 26.0 80004686.0
833 6235.0 41477 l1 PP1 7.0 15.0 1.0 1.0 0.0 0.0 26.0 28.0 9.0 0.0 80004687.0
834 6235.0 41477 l1 PP1 7.0 16.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 7.0 80004848.0
835 6235.0 41477 l1 PP1 7.0 17.0 1.0 1.0 1.0 0.0 1.0 6.0 7.0 4.0 80004849.0
836 6235.0 41477 l1 PP1 7.0 18.0 1.0 1.0 0.0 0.0 0.0 2.0 10.0 14.0 80005970.0
837 6235.0 41477 l1 PP1 7.0 19.0 1.0 1.0 1.0 0.0 3.0 11.0 15.0 11.0 80005971.0
838 6235.0 41477 l1 PP1 7.0 20.0 1.0 1.0 0.0 0.0 8.0 12.0 8.0 1.0 80005972.0
839 6235.0 41477 l1 PP1 7.0 21.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 15.0 80006585.0
840 6235.0 41477 l1 PP1 7.0 22.0 1.0 1.0 1.0 0.0 1.0 8.0 16.0 15.0 80006586.0
841 6235.0 41477 l1 PP1 7.0 23.0 1.0 1.0 0.0 0.0 7.0 15.0 14.0 7.0 80006587.0
842 6235.0 41477 l1 PP1 7.0 24.0 1.0 1.0 0.0 0.0 0.0 2.0 28.0 48.0 80006833.0
843 6235.0 41477 l1 PP1 7.0 25.0 1.0 1.0 1.0 0.0 4.0 30.0 50.0 41.0 80006834.0
844 6235.0 41477 l1 PP1 7.0 26.0 1.0 1.0 0.0 0.0 26.0 46.0 37.0 19.0 80006835.0
845 6235.0 41477 l1 PP1 7.0 27.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 80007787.0
846 6235.0 41477 l1 PP1 7.0 28.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 4.0 80007788.0
847 6235.0 41477 l1 PP0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 4.0 14.0 16.0 80005682.0
848 6235.0 41477 l1 PP0 1.0 1.0 1.0 1.0 1.0 0.0 4.0 14.0 16.0 11.0 80005683.0
849 6235.0 41477 l1 PP0 1.0 2.0 1.0 1.0 0.0 0.0 10.0 12.0 7.0 1.0 80005684.0
850 6235.0 41477 l1 PP0 2.0 0.0 1.0 1.0 1.0 0.0 1.0 3.0 6.0 6.0 80003402.0
851 6235.0 41477 l1 PP0 3.0 0.0 1.0 1.0 1.0 0.0 1.0 3.0 6.0 6.0 80001341.0
852 6235.0 41477 l1 PP0 3.0 1.0 1.0 1.0 0.0 0.0 1.0 4.0 10.0 12.0 80007037.0
853 6235.0 41477 l1 PP0 3.0 2.0 1.0 1.0 1.0 0.0 3.0 9.0 11.0 8.0 80007038.0
854 6235.0 41477 l1 PP0 3.0 3.0 1.0 1.0 0.0 0.0 0.0 3.0 7.0 10.0 80007774.0
855 6235.0 41477 l1 PP0 3.0 4.0 1.0 1.0 1.0 0.0 3.0 7.0 10.0 7.0 80007775.0
856 6235.0 41477 l1 PP0 4.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 11.0 30.0 80001340.0
857 6235.0 41477 l1 PP0 4.0 1.0 1.0 1.0 0.0 0.0 1.0 12.0 31.0 34.0 80001341.0
858 6235.0 41477 l1 PP0 4.0 2.0 1.0 1.0 1.0 0.0 11.0 30.0 33.0 21.0 80001342.0
859 6235.0 41477 l1 PP0 4.0 3.0 1.0 1.0 0.0 0.0 19.0 22.0 10.0 0.0 80001343.0
860 6235.0 41477 l1 PP0 5.0 0.0 1.0 1.0 0.0 0.0 0.0 3.0 25.0 46.0 80003919.0
861 6235.0 41477 l1 PP0 5.0 1.0 1.0 1.0 1.0 0.0 3.0 25.0 46.0 40.0 80003920.0
862 6235.0 41477 l1 PP0 5.0 2.0 1.0 1.0 0.0 0.0 22.0 43.0 37.0 18.0 80003921.0
863 6235.0 41477 l1 PP0 5.0 3.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 7.0 80006048.0
864 6235.0 41477 l1 PP0 5.0 4.0 1.0 1.0 1.0 0.0 2.0 7.0 8.0 5.0 80006049.0
865 6235.0 41477 l1 PP0 6.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 11.0 80003919.0
866 6235.0 41477 l1 PP0 6.0 1.0 1.0 1.0 1.0 0.0 0.0 6.0 11.0 8.0 80003920.0
867 6235.0 41477 l1 PP0 6.0 2.0 1.0 1.0 0.0 0.0 6.0 11.0 8.0 3.0 80003921.0
868 6235.0 41470 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 0.0 3.0 14.0 17.0 80000671.0
869 6235.0 41470 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 4.0 15.0 18.0 11.0 80000672.0
870 6235.0 41470 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 11.0 14.0 7.0 0.0 80000673.0
871 6235.0 41470 l1 PP2 0.0 3.0 1.0 1.0 0.0 0.0 1.0 1.0 27.0 184.0 80002300.0
875 6235.0 41470 l1 PP2 0.0 7.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 17.0 80002427.0
876 6235.0 41470 l1 PP2 0.0 8.0 1.0 1.0 0.0 0.0 2.0 8.0 17.0 18.0 80002428.0
877 6235.0 41470 l1 PP2 0.0 9.0 1.0 1.0 1.0 0.0 6.0 15.0 16.0 13.0 80002429.0
878 6235.0 41470 l1 PP2 0.0 10.0 1.0 1.0 0.0 0.0 9.0 10.0 7.0 3.0 80002430.0
879 6235.0 41470 l1 PP2 0.0 11.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 7.0 80002590.0
880 6235.0 41470 l1 PP2 0.0 12.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 3.0 80002591.0
881 6235.0 41470 l1 PP2 0.0 13.0 1.0 1.0 0.0 0.0 1.0 2.0 9.0 22.0 80002707.0
882 6235.0 41470 l1 PP2 0.0 14.0 1.0 1.0 0.0 0.0 1.0 8.0 21.0 22.0 80002708.0
883 6235.0 41470 l1 PP2 0.0 15.0 1.0 1.0 1.0 0.0 7.0 20.0 21.0 12.0 80002709.0
884 6235.0 41470 l1 PP2 0.0 16.0 1.0 1.0 0.0 0.0 1.0 3.0 9.0 18.0 80002895.0
885 6235.0 41470 l1 PP2 0.0 17.0 1.0 1.0 1.0 0.0 2.0 8.0 17.0 15.0 80002896.0
886 6235.0 41470 l1 PP2 0.0 18.0 1.0 1.0 0.0 0.0 6.0 15.0 13.0 6.0 80002897.0
887 6235.0 41470 l1 PP2 0.0 19.0 1.0 1.0 0.0 0.0 0.0 2.0 93.0 292.0 80003359.0
890 6235.0 41470 l1 PP2 0.0 22.0 1.0 1.0 0.0 0.0 199.0 241.0 116.0 0.0 80003362.0
891 6235.0 41470 l1 PP2 0.0 23.0 1.0 1.0 0.0 0.0 1.0 3.0 6.0 7.0 80004736.0
892 6235.0 41470 l1 PP2 0.0 24.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 4.0 80004737.0
893 6235.0 41470 l1 PP2 0.0 25.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 10.0 80005122.0
894 6235.0 41470 l1 PP2 0.0 26.0 1.0 1.0 1.0 0.0 1.0 6.0 10.0 7.0 80005123.0
895 6235.0 41470 l1 PP2 0.0 27.0 1.0 1.0 0.0 0.0 5.0 9.0 6.0 1.0 80005124.0
896 6235.0 41470 l1 PP2 0.0 28.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 8.0 80005389.0
897 6235.0 41470 l1 PP2 0.0 29.0 1.0 1.0 1.0 0.0 2.0 7.0 9.0 6.0 80005390.0
898 6235.0 41470 l1 PP2 0.0 30.0 1.0 1.0 0.0 0.0 0.0 1.0 15.0 55.0 80005695.0
899 6235.0 41470 l1 PP2 0.0 31.0 1.0 1.0 0.0 0.0 2.0 16.0 56.0 71.0 80005696.0
900 6235.0 41470 l1 PP2 0.0 32.0 1.0 1.0 1.0 0.0 14.0 54.0 69.0 47.0 80005697.0
901 6235.0 41470 l1 PP2 0.0 33.0 1.0 1.0 0.0 0.0 40.0 55.0 33.0 5.0 80005698.0
902 6235.0 41470 l1 PP2 0.0 34.0 1.0 1.0 1.0 0.0 1.0 3.0 6.0 6.0 80007051.0
903 6235.0 41470 l1 PP2 0.0 35.0 1.0 1.0 1.0 0.0 2.0 6.0 7.0 4.0 80007418.0
904 6235.0 41470 l1 PP2 0.0 36.0 1.0 1.0 0.0 0.0 0.0 1.0 14.0 28.0 80007603.0
905 6235.0 41470 l1 PP2 0.0 37.0 1.0 1.0 1.0 0.0 1.0 14.0 28.0 25.0 80007604.0
906 6235.0 41470 l1 PP2 0.0 38.0 1.0 1.0 0.0 0.0 13.0 27.0 24.0 12.0 80007605.0
907 6235.0 41470 l1 PP2 0.0 39.0 1.0 1.0 0.0 0.0 0.0 1.0 44.0 140.0 80007791.0
910 6235.0 41470 l1 PP2 0.0 42.0 1.0 1.0 0.0 0.0 96.0 117.0 57.0 0.0 80007794.0
911 6235.0 41470 l1 PP2 1.0 0.0 1.0 1.0 0.0 0.0 0.0 3.0 10.0 11.0 80000418.0
912 6235.0 41470 l1 PP2 1.0 1.0 1.0 1.0 1.0 0.0 3.0 10.0 11.0 7.0 80000419.0
913 6235.0 41470 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 0.0 2.0 7.0 6.0 80000671.0
914 6235.0 41470 l1 PP2 1.0 3.0 1.0 1.0 0.0 0.0 3.0 8.0 7.0 5.0 80000672.0
915 6235.0 41470 l1 PP2 1.0 4.0 1.0 1.0 0.0 0.0 0.0 1.0 11.0 19.0 80002301.0
916 6235.0 41470 l1 PP2 1.0 5.0 1.0 1.0 1.0 0.0 1.0 11.0 19.0 15.0 80002302.0
917 6235.0 41470 l1 PP2 1.0 6.0 1.0 1.0 0.0 0.0 10.0 18.0 14.0 6.0 80002303.0
918 6235.0 41470 l1 PP2 1.0 7.0 1.0 1.0 0.0 0.0 0.0 0.0 19.0 215.0 80002426.0
922 6235.0 41470 l1 PP2 1.0 11.0 1.0 1.0 0.0 0.0 1.0 2.0 10.0 15.0 80002510.0
923 6235.0 41470 l1 PP2 1.0 12.0 1.0 1.0 1.0 0.0 1.0 9.0 14.0 9.0 80002511.0
924 6235.0 41470 l1 PP2 1.0 13.0 1.0 1.0 0.0 0.0 8.0 13.0 8.0 2.0 80002512.0
925 6235.0 41470 l1 PP2 1.0 14.0 1.0 1.0 1.0 0.0 1.0 5.0 9.0 8.0 80002576.0
